Time,MOEX,LKOH,SBER,GAZP,NVTK
14.06.2019,11:00:04,275375.000000,5222.500000,242.490000,234.730000,1311.000000
14.06.2019,11:00:14,275275.000000,5221.500000,242.400000,234.620000,1310.200000
14.06.2019,11:00:24,275250.000000,5220.500000,242.140000,234.580000,1310.200000
14.06.2019,11:00:34,275250.000000,5221.500000,242.240000,234.580000,1310.200000
14.06.2019,11:00:44,275250.000000,5219.500000,242.300000,234.530000,1310.200000
14.06.2019,11:00:54,275300.000000,5220.500000,242.290000,234.640000,1310.800000
14.06.2019,11:01:05,275325.000000,5220.500000,242.370000,234.610000,1310.800000
14.06.2019,11:01:14,275275.000000,5221.500000,242.240000,234.600000,1310.800000
14.06.2019,11:01:24,275375.000000,5224.500000,242.400000,234.640000,1311.600000
14.06.2019,11:01:34,275500.000000,5226.000000,242.570000,234.780000,1312.000000
14.06.2019,11:01:44,275575.000000,5227.000000,242.710000,234.800000,1312.000000
14.06.2019,11:01:54,275575.000000,5227.000000,242.700000,234.790000,1312.000000
14.06.2019,11:02:04,275575.000000,5227.000000,242.880000,234.790000,1312.000000
14.06.2019,11:02:14,275575.000000,5227.500000,242.690000,234.780000,1312.000000
14.06.2019,11:02:24,275575.000000,5228.500000,242.750000,234.700000,1312.000000
14.06.2019,11:02:34,275550.000000,5231.000000,242.840000,234.700000,1312.000000
14.06.2019,11:02:44,275650.000000,5232.000000,242.890000,234.770000,1312.000000
14.06.2019,11:02:54,275625.000000,5233.500000,242.840000,234.770000,1312.000000
14.06.2019,11:03:05,275600.000000,5234.000000,242.870000,234.800000,1312.000000
14.06.2019,11:03:15,275650.000000,5232.500000,242.800000,234.890000,1312.000000
14.06.2019,11:03:25,275650.000000,5234.000000,242.850000,234.900000,1312.000000
14.06.2019,11:03:35,275650.000000,5233.500000,242.780000,234.860000,1312.000000
14.06.2019,11:03:45,275625.000000,5232.500000,242.780000,234.750000,1312.000000
14.06.2019,11:03:55,275625.000000,5232.500000,242.720000,234.750000,1312.000000
14.06.2019,11:04:05,275525.000000,5231.000000,242.700000,234.760000,1312.000000
14.06.2019,11:04:15,275525.000000,5233.000000,242.650000,234.760000,1312.000000
14.06.2019,11:04:25,275525.000000,5231.000000,242.660000,234.750000,1312.000000
14.06.2019,11:04:35,275500.000000,5232.000000,242.600000,234.820000,1312.000000
14.06.2019,11:04:45,275525.000000,5232.000000,242.620000,234.820000,1312.000000
14.06.2019,11:04:55,275475.000000,5232.000000,242.700000,234.810000,1312.000000
14.06.2019,11:05:05,275475.000000,5231.500000,242.640000,234.810000,1312.000000
14.06.2019,11:05:15,275450.000000,5231.500000,242.560000,234.750000,1312.000000
14.06.2019,11:05:26,275450.000000,5232.500000,242.590000,234.710000,1312.000000
14.06.2019,11:05:35,275450.000000,5231.500000,242.550000,234.790000,1312.000000
14.06.2019,11:05:45,275425.000000,5233.000000,242.600000,234.750000,1311.200000
14.06.2019,11:05:55,275425.000000,5231.500000,242.600000,234.750000,1311.600000
14.06.2019,11:06:05,275475.000000,5232.500000,242.740000,234.810000,1311.600000
14.06.2019,11:06:15,275450.000000,5230.000000,242.800000,234.810000,1311.600000
14.06.2019,11:06:25,275475.000000,5231.000000,242.950000,234.900000,1311.600000
14.06.2019,11:06:35,275600.000000,5232.000000,243.410000,235.010000,1311.600000
14.06.2019,11:06:45,275600.000000,5232.000000,243.460000,235.030000,1311.600000
14.06.2019,11:06:55,275625.000000,5232.000000,243.500000,234.900000,1310.600000
14.06.2019,11:07:05,275675.000000,5233.000000,243.440000,234.990000,1310.600000
14.06.2019,11:07:16,275675.000000,5232.500000,243.550000,234.990000,1310.600000
14.06.2019,11:07:26,275750.000000,5232.500000,243.710000,235.020000,1311.000000
14.06.2019,11:07:36,275700.000000,5232.500000,243.600000,235.020000,1311.000000
14.06.2019,11:07:46,275700.000000,5232.500000,243.460000,234.940000,1311.000000
14.06.2019,11:07:56,275700.000000,5233.000000,243.440000,235.000000,1311.000000
14.06.2019,11:08:06,275800.000000,5233.000000,243.760000,234.930000,1311.600000
14.06.2019,11:08:16,275775.000000,5233.000000,243.530000,234.950000,1311.600000
14.06.2019,11:08:26,275825.000000,5235.000000,243.700000,235.030000,1311.600000
14.06.2019,11:08:36,275900.000000,5234.500000,243.710000,235.050000,1311.800000
14.06.2019,11:08:46,275825.000000,5234.500000,243.510000,235.020000,1311.800000
14.06.2019,11:08:56,275800.000000,5235.500000,243.630000,234.880000,1311.800000
14.06.2019,11:09:06,275775.000000,5235.500000,243.690000,234.950000,1310.000000
14.06.2019,11:09:16,275700.000000,5236.000000,243.520000,234.950000,1310.000000
14.06.2019,11:09:26,275725.000000,5236.000000,243.540000,234.950000,1310.000000
14.06.2019,11:09:36,275750.000000,5234.500000,243.550000,234.900000,1310.800000
14.06.2019,11:09:46,275800.000000,5235.000000,243.650000,234.990000,1311.000000
14.06.2019,11:09:56,275700.000000,5229.500000,243.490000,234.750000,1309.600000
14.06.2019,11:10:06,275700.000000,5233.000000,243.550000,234.780000,1310.600000
14.06.2019,11:10:16,275700.000000,5233.000000,243.500000,234.790000,1310.600000
14.06.2019,11:10:26,275800.000000,5235.500000,243.540000,234.890000,1311.400000
14.06.2019,11:10:36,275800.000000,5235.500000,243.690000,234.890000,1311.400000
14.06.2019,11:10:47,275825.000000,5233.000000,243.750000,234.990000,1311.400000
14.06.2019,11:10:56,275825.000000,5235.000000,243.610000,234.980000,1311.400000
14.06.2019,11:11:06,275750.000000,5233.000000,243.580000,234.880000,1311.400000
14.06.2019,11:11:16,275825.000000,5235.000000,243.580000,234.930000,1311.400000
14.06.2019,11:11:27,275825.000000,5235.000000,243.680000,234.960000,1311.400000
14.06.2019,11:11:37,275800.000000,5235.000000,243.530000,234.970000,1311.400000
14.06.2019,11:11:47,275850.000000,5235.500000,243.530000,234.930000,1311.400000
14.06.2019,11:11:57,275800.000000,5235.500000,243.510000,234.970000,1311.400000
14.06.2019,11:12:07,275850.000000,5234.000000,243.650000,234.960000,1311.600000
14.06.2019,11:12:17,275825.000000,5236.500000,243.690000,234.950000,1311.800000
14.06.2019,11:12:27,275900.000000,5236.500000,243.790000,235.050000,1311.800000
14.06.2019,11:12:37,275925.000000,5235.000000,243.770000,235.060000,1311.800000
14.06.2019,11:12:47,275875.000000,5236.000000,243.770000,235.080000,1311.800000
14.06.2019,11:12:57,275875.000000,5236.000000,243.800000,235.150000,1311.800000
14.06.2019,11:13:07,275950.000000,5235.000000,243.790000,235.190000,1312.000000
14.06.2019,11:13:17,276000.000000,5235.000000,243.740000,235.250000,1311.800000
14.06.2019,11:13:27,276075.000000,5235.000000,243.700000,235.260000,1312.000000
14.06.2019,11:13:37,276075.000000,5234.500000,243.800000,235.350000,1312.000000
14.06.2019,11:13:47,276075.000000,5235.000000,243.800000,235.200000,1312.000000
14.06.2019,11:13:57,276100.000000,5234.500000,243.800000,235.200000,1312.000000
14.06.2019,11:14:07,276100.000000,5234.500000,243.800000,235.310000,1312.000000
14.06.2019,11:14:18,276100.000000,5234.500000,243.790000,235.240000,1311.800000
14.06.2019,11:14:27,276025.000000,5234.500000,243.800000,235.130000,1311.800000
14.06.2019,11:14:38,276000.000000,5232.000000,243.800000,235.110000,1311.800000
14.06.2019,11:14:47,276000.000000,5232.000000,243.720000,235.190000,1312.000000
14.06.2019,11:14:57,276000.000000,5232.000000,243.630000,235.230000,1312.000000
14.06.2019,11:15:07,275950.000000,5230.000000,243.660000,235.200000,1312.000000
14.06.2019,11:15:17,275900.000000,5228.500000,243.410000,235.200000,1312.000000
14.06.2019,11:15:27,276050.000000,5231.000000,243.640000,235.310000,1312.000000
14.06.2019,11:15:37,276050.000000,5230.500000,243.510000,235.250000,1312.000000
14.06.2019,11:15:47,276025.000000,5230.500000,243.520000,235.320000,1311.800000
14.06.2019,11:15:57,276025.000000,5230.500000,243.600000,235.300000,1311.800000
14.06.2019,11:16:07,276025.000000,5230.500000,243.560000,235.240000,1311.800000
14.06.2019,11:16:18,276025.000000,5232.000000,243.600000,235.300000,1311.800000
14.06.2019,11:16:28,276025.000000,5232.000000,243.600000,235.360000,1311.800000
14.06.2019,11:16:38,276025.000000,5233.500000,243.620000,235.370000,1311.800000
14.06.2019,11:16:48,276125.000000,5235.000000,243.660000,235.360000,1312.000000
14.06.2019,11:16:58,276075.000000,5234.000000,243.700000,235.390000,1312.000000
14.06.2019,11:17:08,276050.000000,5234.500000,243.660000,235.330000,1312.000000
14.06.2019,11:17:18,276025.000000,5234.000000,243.520000,235.250000,1312.000000
14.06.2019,11:17:28,276025.000000,5234.000000,243.520000,235.300000,1312.000000
14.06.2019,11:17:38,276025.000000,5234.000000,243.540000,235.200000,1312.000000
14.06.2019,11:17:48,276025.000000,5234.500000,243.460000,235.220000,1312.000000
14.06.2019,11:17:58,275950.000000,5229.500000,243.410000,235.260000,1312.000000
14.06.2019,11:18:08,275950.000000,5230.000000,243.460000,235.270000,1312.000000
14.06.2019,11:18:18,275900.000000,5230.000000,243.310000,235.210000,1312.000000
14.06.2019,11:18:28,275875.000000,5229.500000,243.300000,235.120000,1312.000000
14.06.2019,11:18:38,275875.000000,5228.500000,243.420000,235.050000,1312.000000
14.06.2019,11:18:48,275800.000000,5227.000000,243.380000,235.000000,1312.000000
14.06.2019,11:18:58,275800.000000,5227.000000,243.300000,234.940000,1312.800000
14.06.2019,11:19:08,275750.000000,5228.000000,243.350000,234.860000,1312.800000
14.06.2019,11:19:18,275700.000000,5225.000000,243.330000,234.780000,1312.800000
14.06.2019,11:19:28,275700.000000,5225.000000,243.280000,234.810000,1312.800000
14.06.2019,11:19:38,275650.000000,5226.000000,243.350000,234.790000,1312.600000
14.06.2019,11:19:48,275650.000000,5224.000000,243.410000,234.780000,1313.000000
14.06.2019,11:19:59,275775.000000,5226.500000,243.300000,234.780000,1313.200000
14.06.2019,11:20:08,275700.000000,5226.500000,243.360000,234.800000,1313.200000
14.06.2019,11:20:18,275700.000000,5225.000000,243.280000,234.960000,1313.000000
14.06.2019,11:20:29,275700.000000,5224.000000,243.250000,234.930000,1313.000000
14.06.2019,11:20:39,275750.000000,5225.500000,243.280000,234.980000,1313.200000
14.06.2019,11:20:49,275775.000000,5230.000000,243.370000,235.040000,1313.000000
14.06.2019,11:20:59,275775.000000,5230.000000,243.380000,234.900000,1313.000000
14.06.2019,11:21:09,275750.000000,5228.500000,243.200000,234.850000,1314.200000
14.06.2019,11:21:19,275750.000000,5228.500000,243.170000,234.840000,1314.000000
14.06.2019,11:21:29,275750.000000,5230.000000,243.200000,234.770000,1314.000000
14.06.2019,11:21:39,275750.000000,5231.000000,243.200000,234.870000,1314.400000
14.06.2019,11:21:49,275750.000000,5231.500000,243.170000,234.810000,1314.400000
14.06.2019,11:21:59,275725.000000,5231.500000,243.200000,234.980000,1314.400000
14.06.2019,11:22:09,275725.000000,5230.000000,243.250000,234.920000,1314.400000
14.06.2019,11:22:19,275725.000000,5230.000000,243.240000,234.920000,1314.400000
14.06.2019,11:22:29,275775.000000,5230.500000,243.160000,234.980000,1314.400000
14.06.2019,11:22:39,275775.000000,5229.000000,243.210000,234.890000,1314.600000
14.06.2019,11:22:49,275750.000000,5229.500000,243.200000,234.980000,1314.600000
14.06.2019,11:22:59,275750.000000,5229.500000,243.170000,234.980000,1314.600000
14.06.2019,11:23:09,275750.000000,5229.500000,243.150000,234.980000,1314.600000
14.06.2019,11:23:19,275800.000000,5229.500000,243.150000,234.950000,1314.600000
14.06.2019,11:23:29,275725.000000,5228.000000,243.100000,234.860000,1314.600000
14.06.2019,11:23:39,275725.000000,5227.000000,243.150000,234.940000,1314.600000
14.06.2019,11:23:49,275700.000000,5225.500000,243.170000,234.940000,1314.600000
14.06.2019,11:23:59,275725.000000,5226.000000,243.110000,234.900000,1314.600000
14.06.2019,11:24:09,275725.000000,5225.000000,243.160000,234.940000,1314.600000
14.06.2019,11:24:20,275750.000000,5224.000000,243.130000,234.910000,1315.000000
14.06.2019,11:24:30,275750.000000,5225.000000,243.160000,234.980000,1315.000000
14.06.2019,11:24:40,275750.000000,5225.000000,243.300000,234.990000,1315.000000
14.06.2019,11:24:50,275750.000000,5227.500000,243.270000,234.910000,1315.000000
14.06.2019,11:25:00,275800.000000,5227.500000,243.250000,234.970000,1315.000000
14.06.2019,11:25:10,275800.000000,5226.500000,243.340000,234.960000,1315.000000
14.06.2019,11:25:19,275800.000000,5228.500000,243.310000,234.890000,1315.000000
14.06.2019,11:25:30,275775.000000,5227.500000,243.320000,234.870000,1315.000000
14.06.2019,11:25:40,275750.000000,5227.500000,243.210000,234.870000,1315.000000
14.06.2019,11:25:50,275750.000000,5227.500000,243.210000,234.880000,1315.000000
14.06.2019,11:26:00,275800.000000,5227.500000,243.210000,234.730000,1315.000000
14.06.2019,11:26:10,275775.000000,5227.500000,243.130000,234.680000,1315.000000
14.06.2019,11:26:20,275775.000000,5227.000000,243.150000,234.650000,1315.000000
14.06.2019,11:26:30,275725.000000,5225.000000,243.130000,234.530000,1315.000000
14.06.2019,11:26:40,275750.000000,5224.000000,243.190000,234.620000,1315.000000
14.06.2019,11:26:50,275750.000000,5225.000000,243.170000,234.670000,1315.000000
14.06.2019,11:27:00,275800.000000,5227.500000,243.250000,234.900000,1316.400000
14.06.2019,11:27:11,275850.000000,5228.000000,243.230000,234.930000,1316.800000
14.06.2019,11:27:20,275850.000000,5230.000000,243.300000,235.050000,1317.000000
14.06.2019,11:27:30,275850.000000,5230.000000,243.300000,235.010000,1317.000000
14.06.2019,11:27:40,275850.000000,5229.500000,243.210000,235.030000,1315.600000
14.06.2019,11:27:50,275850.000000,5228.500000,243.300000,235.040000,1315.600000
14.06.2019,11:28:00,275950.000000,5226.500000,243.290000,235.090000,1315.600000
14.06.2019,11:28:10,275950.000000,5228.500000,243.330000,235.100000,1316.600000
14.06.2019,11:28:20,276000.000000,5230.000000,243.340000,235.100000,1316.200000
14.06.2019,11:28:30,276000.000000,5230.000000,243.400000,235.050000,1316.200000
14.06.2019,11:28:40,276000.000000,5230.000000,243.400000,235.040000,1316.800000
14.06.2019,11:28:51,275975.000000,5230.000000,243.410000,234.900000,1316.800000
14.06.2019,11:29:00,275925.000000,5227.500000,243.440000,235.030000,1317.000000
14.06.2019,11:29:10,276025.000000,5226.500000,243.460000,235.070000,1316.800000
14.06.2019,11:29:21,276025.000000,5226.500000,243.460000,235.000000,1315.000000
14.06.2019,11:29:31,276025.000000,5228.500000,243.460000,235.080000,1315.400000
14.06.2019,11:29:41,276025.000000,5228.500000,243.460000,235.080000,1314.800000
14.06.2019,11:29:51,276000.000000,5227.500000,243.460000,235.080000,1315.400000
14.06.2019,11:30:01,276050.000000,5230.000000,243.460000,235.230000,1315.400000
14.06.2019,11:30:11,276050.000000,5230.000000,243.460000,235.230000,1315.200000
14.06.2019,11:30:21,276025.000000,5230.000000,243.420000,235.210000,1315.200000
14.06.2019,11:30:31,276025.000000,5228.000000,243.440000,235.210000,1313.800000
14.06.2019,11:30:41,276025.000000,5229.500000,243.410000,235.200000,1313.800000
14.06.2019,11:30:51,275950.000000,5229.500000,243.300000,235.190000,1313.800000
14.06.2019,11:31:01,275925.000000,5227.000000,243.280000,235.080000,1314.000000
14.06.2019,11:31:11,275875.000000,5227.000000,243.250000,235.100000,1314.000000
14.06.2019,11:31:21,275875.000000,5228.000000,243.270000,235.130000,1314.600000
14.06.2019,11:31:31,275875.000000,5229.000000,243.200000,235.150000,1314.000000
14.06.2019,11:31:41,275875.000000,5229.000000,243.310000,235.150000,1313.800000
14.06.2019,11:31:51,275900.000000,5229.000000,243.340000,235.060000,1313.800000
14.06.2019,11:32:01,275900.000000,5230.000000,243.440000,235.150000,1314.600000
14.06.2019,11:32:11,275900.000000,5230.000000,243.450000,235.200000,1313.800000
14.06.2019,11:32:21,275900.000000,5230.000000,243.460000,235.200000,1314.000000
14.06.2019,11:32:31,275900.000000,5230.000000,243.450000,235.190000,1314.000000
14.06.2019,11:32:41,275900.000000,5229.500000,243.330000,235.120000,1314.000000
14.06.2019,11:32:51,275900.000000,5229.500000,243.410000,235.180000,1314.000000
14.06.2019,11:33:01,276000.000000,5228.000000,243.400000,235.120000,1314.000000
14.06.2019,11:33:11,275950.000000,5229.500000,243.400000,235.090000,1314.000000
14.06.2019,11:33:21,275950.000000,5229.500000,243.360000,235.060000,1314.000000
14.06.2019,11:33:31,275950.000000,5229.500000,243.400000,235.070000,1314.000000
14.06.2019,11:33:41,275950.000000,5228.000000,243.400000,235.170000,1314.000000
14.06.2019,11:33:52,275950.000000,5229.000000,243.400000,235.030000,1314.000000
14.06.2019,11:34:02,275950.000000,5229.000000,243.270000,235.070000,1314.000000
14.06.2019,11:34:12,275950.000000,5229.000000,243.350000,235.100000,1314.000000
14.06.2019,11:34:22,275950.000000,5228.000000,243.330000,235.090000,1314.000000
14.06.2019,11:34:32,275900.000000,5229.000000,243.330000,235.120000,1314.000000
14.06.2019,11:34:42,275900.000000,5229.000000,243.340000,235.100000,1314.000000
14.06.2019,11:34:52,275900.000000,5228.000000,243.220000,235.060000,1313.200000
14.06.2019,11:35:02,275900.000000,5230.000000,243.340000,235.120000,1314.000000
14.06.2019,11:35:12,275900.000000,5230.000000,243.220000,235.120000,1314.000000
14.06.2019,11:35:22,275875.000000,5229.500000,243.230000,235.030000,1314.000000
14.06.2019,11:35:33,275875.000000,5229.500000,243.140000,235.030000,1314.000000
14.06.2019,11:35:42,275875.000000,5229.500000,243.160000,235.100000,1313.800000
14.06.2019,11:35:52,275875.000000,5229.500000,243.160000,235.080000,1313.800000
14.06.2019,11:36:02,275825.000000,5229.500000,243.100000,235.070000,1313.600000
14.06.2019,11:36:12,275800.000000,5229.500000,243.110000,234.910000,1313.600000
14.06.2019,11:36:22,275800.000000,5230.000000,243.150000,234.980000,1313.600000
14.06.2019,11:36:32,275800.000000,5230.000000,243.160000,234.980000,1313.600000
14.06.2019,11:36:42,275825.000000,5230.000000,243.180000,234.980000,1313.600000
14.06.2019,11:36:52,275800.000000,5230.000000,243.100000,234.980000,1313.600000
14.06.2019,11:37:02,275800.000000,5228.500000,243.110000,234.980000,1313.600000
14.06.2019,11:37:13,275800.000000,5229.500000,243.150000,234.970000,1313.600000
14.06.2019,11:37:22,275800.000000,5229.500000,243.130000,234.970000,1313.600000
14.06.2019,11:37:33,275800.000000,5228.500000,243.100000,234.970000,1313.600000
14.06.2019,11:37:42,275725.000000,5228.500000,242.860000,234.860000,1312.400000
14.06.2019,11:37:52,275700.000000,5228.500000,242.820000,234.860000,1312.400000
14.06.2019,11:38:02,275700.000000,5228.000000,242.940000,234.880000,1312.600000
14.06.2019,11:38:13,275725.000000,5228.000000,242.950000,234.860000,1311.400000
14.06.2019,11:38:23,275700.000000,5229.500000,242.970000,234.860000,1312.000000
14.06.2019,11:38:33,275625.000000,5228.000000,242.820000,234.820000,1311.200000
14.06.2019,11:38:43,275675.000000,5228.000000,242.830000,234.890000,1311.200000
14.06.2019,11:38:53,275675.000000,5227.500000,242.840000,234.890000,1311.200000
14.06.2019,11:39:03,275700.000000,5227.500000,242.840000,234.960000,1312.400000
14.06.2019,11:39:13,275700.000000,5227.500000,242.910000,234.960000,1312.400000
14.06.2019,11:39:23,275700.000000,5226.000000,242.900000,234.960000,1312.400000
14.06.2019,11:39:33,275700.000000,5227.500000,242.930000,234.960000,1312.400000
14.06.2019,11:39:43,275700.000000,5226.000000,242.870000,234.960000,1312.400000
14.06.2019,11:39:53,275700.000000,5226.000000,242.840000,234.950000,1312.000000
14.06.2019,11:40:03,275725.000000,5226.000000,242.870000,234.960000,1312.400000
14.06.2019,11:40:13,275725.000000,5227.500000,242.860000,234.990000,1312.600000
14.06.2019,11:40:23,275725.000000,5227.500000,242.850000,234.960000,1312.600000
14.06.2019,11:40:33,275675.000000,5227.000000,242.670000,234.890000,1312.400000
14.06.2019,11:40:43,275700.000000,5227.000000,242.870000,234.880000,1312.600000
14.06.2019,11:40:53,275700.000000,5227.500000,242.940000,234.990000,1312.800000
14.06.2019,11:41:03,275700.000000,5227.500000,242.940000,235.060000,1312.800000
14.06.2019,11:41:13,275800.000000,5228.000000,242.960000,235.050000,1313.000000
14.06.2019,11:41:23,275800.000000,5228.000000,243.010000,234.990000,1313.000000
14.06.2019,11:41:33,275800.000000,5228.000000,243.000000,235.070000,1313.000000
14.06.2019,11:41:43,275800.000000,5227.000000,243.060000,235.010000,1313.000000
14.06.2019,11:41:53,275800.000000,5227.500000,243.080000,235.040000,1313.000000
14.06.2019,11:42:03,275775.000000,5227.000000,243.050000,235.040000,1312.800000
14.06.2019,11:42:13,275775.000000,5227.000000,242.980000,235.020000,1313.000000
14.06.2019,11:42:24,275775.000000,5226.000000,242.940000,234.980000,1313.000000
14.06.2019,11:42:34,275775.000000,5226.000000,242.880000,235.070000,1313.000000
14.06.2019,11:42:44,275725.000000,5226.500000,242.870000,235.060000,1313.000000
14.06.2019,11:42:54,275725.000000,5227.000000,242.980000,235.080000,1313.600000
14.06.2019,11:43:04,275725.000000,5227.000000,242.890000,235.070000,1314.200000
14.06.2019,11:43:14,275725.000000,5226.000000,242.800000,235.000000,1314.200000
14.06.2019,11:43:24,275725.000000,5226.500000,242.740000,235.050000,1314.200000
14.06.2019,11:43:34,275675.000000,5226.000000,242.850000,235.000000,1314.200000
14.06.2019,11:43:44,275675.000000,5226.000000,242.850000,235.060000,1314.200000
14.06.2019,11:43:54,275725.000000,5226.500000,242.870000,235.050000,1313.600000
14.06.2019,11:44:04,275725.000000,5226.500000,242.900000,235.060000,1314.600000
14.06.2019,11:44:14,275725.000000,5227.000000,242.900000,235.060000,1314.600000
14.06.2019,11:44:24,275725.000000,5227.000000,242.900000,234.960000,1314.600000
14.06.2019,11:44:34,275725.000000,5227.000000,242.880000,234.910000,1314.600000
14.06.2019,11:44:44,275750.000000,5227.000000,242.880000,234.990000,1314.600000
14.06.2019,11:44:54,275750.000000,5227.000000,242.870000,234.970000,1314.600000
14.06.2019,11:45:04,275750.000000,5226.000000,242.720000,235.020000,1314.600000
14.06.2019,11:45:14,275750.000000,5226.500000,242.820000,235.050000,1314.800000
14.06.2019,11:45:24,275750.000000,5226.500000,242.750000,235.000000,1314.800000
14.06.2019,11:45:34,275750.000000,5226.500000,242.770000,235.030000,1314.800000
14.06.2019,11:45:44,275750.000000,5226.000000,242.840000,235.030000,1314.800000
14.06.2019,11:45:54,275700.000000,5226.000000,242.750000,235.050000,1314.800000
14.06.2019,11:46:04,275700.000000,5226.000000,242.780000,235.030000,1314.200000
14.06.2019,11:46:14,275700.000000,5226.000000,242.780000,235.030000,1314.200000
14.06.2019,11:46:24,275700.000000,5226.500000,242.760000,235.030000,1314.200000
14.06.2019,11:46:34,275675.000000,5226.500000,242.650000,235.030000,1314.600000
14.06.2019,11:46:44,275675.000000,5226.000000,242.640000,235.030000,1314.600000
14.06.2019,11:46:54,275675.000000,5224.000000,242.630000,235.030000,1314.600000
14.06.2019,11:47:04,275675.000000,5224.000000,242.630000,235.030000,1314.600000
14.06.2019,11:47:15,275675.000000,5224.500000,242.680000,235.050000,1314.400000
14.06.2019,11:47:24,275675.000000,5224.500000,242.780000,235.040000,1315.000000
14.06.2019,11:47:35,275675.000000,5224.500000,242.850000,235.030000,1314.800000
14.06.2019,11:47:45,275675.000000,5224.500000,242.840000,235.050000,1314.800000
14.06.2019,11:47:55,275725.000000,5224.000000,242.870000,235.050000,1315.000000
14.06.2019,11:48:05,275725.000000,5225.000000,242.810000,235.100000,1315.000000
14.06.2019,11:48:15,275725.000000,5225.000000,242.860000,235.100000,1315.000000
14.06.2019,11:48:25,275725.000000,5224.500000,242.880000,235.100000,1315.000000
14.06.2019,11:48:35,275725.000000,5225.000000,242.890000,235.100000,1315.000000
14.06.2019,11:48:45,275800.000000,5225.000000,242.940000,235.100000,1315.000000
14.06.2019,11:48:55,275775.000000,5225.000000,242.930000,235.100000,1315.000000
14.06.2019,11:49:05,275800.000000,5225.000000,242.970000,235.140000,1315.000000
14.06.2019,11:49:15,275800.000000,5225.000000,242.990000,235.100000,1315.000000
14.06.2019,11:49:25,275800.000000,5225.000000,242.970000,235.150000,1315.000000
14.06.2019,11:49:35,275800.000000,5225.000000,242.900000,235.190000,1315.400000
14.06.2019,11:49:45,275875.000000,5225.000000,242.900000,235.200000,1316.400000
14.06.2019,11:49:55,275875.000000,5225.000000,242.890000,235.180000,1316.400000
14.06.2019,11:50:05,275800.000000,5224.000000,242.800000,235.100000,1316.400000
14.06.2019,11:50:15,275800.000000,5224.000000,242.780000,235.100000,1316.400000
14.06.2019,11:50:25,275800.000000,5224.500000,242.810000,235.140000,1315.400000
14.06.2019,11:50:35,275800.000000,5225.000000,242.900000,235.110000,1316.600000
14.06.2019,11:50:45,275800.000000,5225.000000,242.900000,235.180000,1316.600000
14.06.2019,11:50:55,275800.000000,5225.000000,242.900000,235.110000,1316.400000
14.06.2019,11:51:05,275800.000000,5224.500000,242.880000,235.100000,1316.200000
14.06.2019,11:51:15,275800.000000,5224.000000,242.880000,235.120000,1316.200000
14.06.2019,11:51:25,275800.000000,5224.500000,242.860000,235.180000,1317.000000
14.06.2019,11:51:35,275800.000000,5224.500000,242.860000,235.180000,1317.000000
14.06.2019,11:51:45,275775.000000,5224.000000,242.890000,235.180000,1315.600000
14.06.2019,11:51:55,275775.000000,5223.500000,242.820000,235.120000,1315.600000
14.06.2019,11:52:06,275775.000000,5224.000000,242.800000,235.180000,1315.600000
14.06.2019,11:52:16,275775.000000,5225.000000,242.900000,235.190000,1315.600000
14.06.2019,11:52:26,275775.000000,5225.000000,242.900000,235.190000,1316.200000
14.06.2019,11:52:36,275775.000000,5225.000000,242.750000,235.150000,1316.200000
14.06.2019,11:52:46,275675.000000,5224.500000,242.710000,235.000000,1314.000000
14.06.2019,11:52:56,275675.000000,5224.500000,242.730000,234.990000,1314.000000
14.06.2019,11:53:06,275675.000000,5225.000000,242.750000,235.050000,1314.600000
14.06.2019,11:53:16,275675.000000,5225.000000,242.750000,234.970000,1315.200000
14.06.2019,11:53:26,275675.000000,5225.000000,242.770000,235.040000,1315.200000
14.06.2019,11:53:36,275675.000000,5225.000000,242.780000,235.040000,1315.000000
14.06.2019,11:53:45,275650.000000,5223.500000,242.680000,234.930000,1315.000000
14.06.2019,11:53:56,275625.000000,5224.000000,242.720000,234.970000,1315.000000
14.06.2019,11:54:06,275650.000000,5224.500000,242.740000,234.940000,1315.000000
14.06.2019,11:54:17,275650.000000,5224.500000,242.730000,234.940000,1314.800000
14.06.2019,11:54:26,275475.000000,5223.500000,242.690000,234.750000,1314.000000
14.06.2019,11:54:36,275500.000000,5223.500000,242.650000,234.740000,1314.000000
14.06.2019,11:54:46,275450.000000,5223.500000,242.600000,234.800000,1314.000000
14.06.2019,11:54:56,275450.000000,5223.000000,242.610000,234.750000,1314.000000
14.06.2019,11:55:06,275450.000000,5222.500000,242.630000,234.710000,1314.000000
14.06.2019,11:55:16,275500.000000,5222.500000,242.620000,234.820000,1314.000000
14.06.2019,11:55:26,275450.000000,5223.500000,242.630000,234.870000,1314.000000
14.06.2019,11:55:36,275500.000000,5223.500000,242.630000,234.700000,1314.000000
14.06.2019,11:55:46,275475.000000,5221.500000,242.630000,234.780000,1314.000000
14.06.2019,11:55:56,275500.000000,5221.500000,242.630000,234.750000,1314.000000
14.06.2019,11:56:07,275500.000000,5221.000000,242.600000,234.800000,1314.600000
14.06.2019,11:56:17,275450.000000,5221.000000,242.550000,234.670000,1314.600000
14.06.2019,11:56:27,275400.000000,5218.500000,242.300000,234.730000,1314.000000
14.06.2019,11:56:37,275325.000000,5218.500000,242.220000,234.730000,1314.000000
14.06.2019,11:56:47,275350.000000,5216.500000,242.220000,234.730000,1314.000000
